DATE	CEU0500000002	CEU0500000003	CNP16OV	CPIAUCSL	CPILFESL	GS1	GS10	GS5	LFWA64TTUSM647S	LNU01000000	LNU03000000	LNU05000000	PCEPI	PCEPILFE	PCETRIM1M158SFRBDAL	POPTHM	STLPPM
1973-10-01			147980	45.600	46.300	7.40	6.79	6.77		90547	3830		24.296	25.202		212555	
1973-11-01			148219	45.900	46.500	7.57	6.73	6.92		90690	4127		24.495	25.324		212710	
1973-12-01			148479	46.300	46.700	7.27	6.74	6.80		90520	4130		24.697	25.464		212859	
1974-01-01			148753	46.800	46.900	7.42	6.99	6.95		89924	5081		24.934	25.589		213003	
1974-02-01			148982	47.300	47.200	6.88	6.96	6.82		90273	5212		25.224	25.753		213143	
1974-03-01			149225	47.800	47.600	7.76	7.21	7.31		90486	4826		25.517	25.953		213286	
1974-04-01			149478	48.100	47.900	8.62	7.51	7.92		90366	4372		25.697	26.147		213437	
1974-05-01			149750	48.600	48.500	8.78	7.58	8.18		90830	4219		25.950	26.398		213600	
1974-06-01			150012	49.000	49.000	8.67	7.54	8.10		93481	5459		26.170	26.670		213770	
1974-07-01			150248	49.300	49.500	8.80	7.81	8.38		94238	5341		26.363	26.906		213948	
1974-08-01			150493	49.900	50.200	9.36	8.04	8.63		93446	4967		26.639	27.165		214144	
1974-09-01			150753	50.600	50.700	8.87	8.04	8.37		92449	5287		26.916	27.409		214349	
1974-10-01			151009	51.000	51.200	8.05	7.90	7.97		92909	5131		27.108	27.623		214538	
1974-11-01			151256	51.500	51.600	7.66	7.68	7.68		92638	5775		27.312	27.825		214704	
1974-12-01			151494	51.900	52.000	7.31	7.43	7.31		92368	6199		27.528	28.021		214857	
1975-01-01			151755	52.300	52.300	6.83	7.50	7.41		92200	8272	59555	27.698	28.185		214998	
1975-02-01			151990	52.600	52.800	5.98	7.39	7.11		91972	8399	60018	27.849	28.384		215132	
1975-03-01			152217	52.800	53.000	6.11	7.73	7.30		92464	8446	59753	27.943	28.533		215276	
1975-04-01			152443	53.000	53.300	6.90	8.23	7.99		92459	7908	59984	28.039	28.671		215438	
1975-05-01			152704	53.100	53.500	6.39	8.06	7.72		92888	7715	59816	28.150	28.793		215646	
1975-06-01			152976	53.500	53.800	6.29	7.86	7.51		95174	8667	57801	28.326	28.933		215871	
1975-07-01			153309	54.000	54.000	7.11	8.06	7.92		96053	8311	57256	28.569	29.112		216084	
1975-08-01			153580	54.200	54.200	7.70	8.40	8.33		95525	7799	58055	28.693	29.212		216294	
1975-09-01			153848	54.600	54.500	7.75	8.43	8.37		94023	7624	59825	28.835	29.371		216490	
1975-10-01			154082	54.900	54.800	6.95	8.14	7.97		94510	7350	59573	29.003	29.517		216679	
1975-11-01			154338	55.300	55.200	6.49	8.05	7.80		94041	7341	60298	29.189	29.713		216851	
1975-12-01			154589	55.600	55.500	6.60	8.00	7.76		93995	7307	60594	29.350	29.893		217013	
1976-01-01			154853	55.800	55.900	5.81	7.74	7.46		93938	8286	60916	29.462	30.046		217172	
1976-02-01			155066	55.900	56.200	5.91	7.79	7.45		94075	8143	60991	29.500	30.166		217315	
1976-03-01			155306	56.000	56.500	6.21	7.73	7.49		94400	7631	60906	29.544	30.266		217455	
1976-04-01			155529	56.100	56.700	5.92	7.56	7.25		94782	6996	60746	29.611	30.384		217607	
1976-05-01			155765	56.400	57.000	6.40	7.90	7.59		94925	6415	60840	29.752	30.527		217773	
1976-06-01			156027	56.700	57.200	6.52	7.86	7.61		97499	7772	58528	29.882	30.651		217948	
1976-07-01			156276	57.000	57.600	6.20	7.83	7.49		98605	7697	57672	30.033	30.820		218134	
1976-08-01			156525	57.300	57.900	6.00	7.77	7.31		98133	7443	58392	30.199	30.997		218337	
1976-09-01			156779	57.600	58.200	5.84	7.59	7.13		96430	7148	60349	30.369	31.179		218542	
1976-10-01			156993	57.900	58.500	5.50	7.41	6.75		96999	6958	59997	30.528	31.332		218739	
1976-11-01			157235	58.100	58.700	5.29	7.29	6.52		97116	7224	60120	30.667	31.475		218920	
1976-12-01			157438	58.400	58.900	4.89	6.87	6.10		97004	7154	60434	30.839	31.645		219093	
1977-01-01			157688	58.700	59.300	5.29	7.21	6.58	135239596.99775900	96197	7980	61491	31.017	31.838		219262	
1977-02-01			157913	59.300	59.700	5.47	7.39	6.83	135434968.52648200	96837	8237	61074	31.260	32.033	7.01	219424	
1977-03-01			158131	59.600	60.000	5.50	7.46	6.93	135639772.21105500	97277	7680	60855	31.417	32.169	6.44	219594	
1977-04-01			158371	60.000	60.300	5.44	7.37	6.79	135778704.58788200	97352	6692	61019	31.600	32.329	4.75	219772	
1977-05-01			158657	60.200	60.600	5.84	7.46	6.94	136110731.04612702	97755	6280	60900	31.760	32.494	5.75	219953	
1977-06-01			158929	60.500	61.000	5.80	7.28	6.76	136273260.36411900	100743	7589	58185	31.937	32.687	6.23	220143	
1977-07-01			159185	60.800	61.200	5.94	7.33	6.84	136560877.75714898	100960	7081	58226	32.103	32.890	5.69	220349	
1977-08-01			159430	61.100	61.500	6.37	7.40	7.03	136705266.68479702	100744	6897	58687	32.253	33.051	6.20	220573	
1977-09-01			159674	61.300	61.800	6.53	7.34	7.04	136886253.47007298	99367	6579	60308	32.374	33.190	4.93	220796	
1977-10-01			159915	61.600	62.000	6.97	7.52	7.32	137163704.34801200	100144	6365	59771	32.524	33.351	4.63	221007	
1977-11-01			160129	62.000	62.300	6.95	7.58	7.34	137300792.36765500	100522	6495	59607	32.712	33.524	6.59	221206	
1977-12-01			160377	62.300	62.700	6.96	7.69	7.48	137431500.31630400	100213	6031	60163	32.870	33.697	5.53	221390	
1978-01-01			160617	62.700	63.100	7.28	7.96	7.77	137650878.05347800	99664	7048	60953	33.064	33.899	4.71	221553	
1978-02-01			160831	63.000	63.400	7.34	8.03	7.83	137895757.75327300	99641	6886	61190	33.218	34.029	5.45	221711	
1978-03-01			161038	63.400	63.800	7.31	8.04	7.86	138048655.33613400	100166	6621	60872	33.433	34.213	6.13	221892	
1978-04-01			161263	63.900	64.300	7.45	8.15	7.98	138163062.25898800	100610	5826	60653	33.686	34.435	6.73	222084	
1978-05-01			161518	64.500	64.700	7.82	8.35	8.18	138350144.53657200	101092	5605	60426	33.927	34.637	7.99	222278	
1978-06-01			161795	65.000	65.200	8.09	8.46	8.36	138593312.81163500	104010	6481	57783	34.149	34.831	6.44	222482	
1978-07-01			162034	65.500	65.600	8.39	8.64	8.54	138837568.29496700	104512	6597	57521	34.336	35.035	6.62	222697	
1978-08-01			162259	65.900	66.100	8.31	8.41	8.33	138967832.27056600	103946	6090	58313	34.509	35.224	6.73	222933	
1978-09-01			162502	66.500	66.700	8.64	8.42	8.43	139170899.34768498	102748	5958	59754	34.706	35.426	7.09	223168	
1978-10-01			162783	67.100	67.200	9.14	8.64	8.61	139394974.52973002	103474	5624	59309	34.981	35.686	8.59	223383	
1978-11-01			163017	67.500	67.600	10.01	8.81	8.84	139563222.89147300	103586	5797	59432	35.180	35.878	7.86	223585	
1978-12-01			163272	67.900	68.000	10.30	9.01	9.08	139775411.13128600	103565	5896	59706	35.345	36.018	6.27	223781	
1979-01-01			163516	68.500	68.500	10.41	9.10	9.20	140010736.42897800	102802	6602	60714	35.611	36.203	8.50	223973	
1979-02-01			163726	69.200	69.200	10.24	9.10	9.13	140224685.47076797	103185	6649	60542	35.802	36.321	7.67	224150	
1979-03-01			164027	69.900	69.800	10.25	9.12	9.20	140433764.64804700	103606	6325	60420	36.081	36.530	6.58	224333	
1979-04-01			164162	70.600	70.300	10.12	9.18	9.25	140492248.82304300	103198	5720	60964	36.457	36.867	6.77	224529	
1979-05-01			164459	71.400	70.800	10.12	9.25	9.24	140732940.46801600	103476	5419	60982	36.835	37.187	9.12	224734	
1979-06-01			164721	72.200	71.300	9.57	8.91	8.85	141075121.90389198	106210	6409	58510	37.138	37.396	6.98	224948	
1979-07-01			164970	73.000	71.900	9.64	8.95	8.90	141188968.49719900	107096	6282	57874	37.422	37.583	7.88	225174	
1979-08-01			165198	73.700	72.700	9.98	9.03	9.06	141350074.87528598	106489	6315	58708	37.708	37.833	8.96	225419	
1979-09-01			165431	74.400	73.300	10.84	9.33	9.41	141458743.86918100	105510	5978	59921	38.041	38.091	8.47	225662	
1979-10-01			165813	75.200	74.000	12.44	10.30	10.63	141675051.01269400	106084	5964	59729	38.351	38.369	9.74	225893	
1979-11-01			166051	76.000	74.800	12.39	10.65	10.93	141883227.02468100	105871	5964	60181	38.617	38.615	7.78	226120	
1979-12-01			166300	76.900	75.700	11.98	10.39	10.42	142013894.29351503	106040	6027	60259	38.942	38.892	8.13	226339	
1980-01-01			166544	78.000	76.700	12.06	10.80	10.74	142285122.98519400	105344	7234	61199	39.349	39.187	9.81	226554	
1980-02-01			166759	79.000	77.500	13.92	12.41	12.60	142426746.56137100	105412	7177	61347	39.776	39.578	10.11	226753	
1980-03-01			166984	80.100	78.600	15.82	12.75	13.47	142647944.65200600	105510	6983	61474	40.264	39.945	9.47	226955	
1980-04-01			167197	80.900	79.500	13.30	11.47	11.84	142880984.63463202	105592	7023	61604	40.475	40.150	6.28	227156	
1980-05-01			167407	81.700	80.100	9.39	10.18	9.95	143322210.25703698	106233	7501	61173	40.790	40.473	9.14	227387	
1980-06-01			167643	82.500	81.000	8.16	9.78	9.21	143628620.24802000	108311	8481	59332	41.047	40.742	8.89	227624	
1980-07-01			167932	82.600	80.800	8.65	10.25	9.53	143762483.09615900	109268	8603	58664	41.365	41.028	6.53	227840	
1980-08-01			168103	83.200	81.300	10.24	11.10	10.84	144031971.26697100	108404	8202	59699	41.711	41.325	8.53	228070	
1980-09-01			168297	83.900	82.100	11.52	11.51	11.62	144031224.66516400	106989	7655	61309	42.096	41.714	9.66	228302	
1980-10-01			168503	84.700	83.000	12.49	11.75	11.86	144076865.72423398	107673	7674	60830	42.434	42.058	8.59	228515	
1980-11-01			168695	85.600	83.900	14.15	12.68	12.83	144210149.16873100	107532	7682	61163	42.779	42.389	8.61	228696	
1980-12-01			168883	86.400	84.900	14.88	12.84	13.25	144230299.13447100	107009	7430	61874	43.057	42.644	8.14	228858	
1981-01-01			169104	87.200	85.400	14.08	12.57	12.77	144337437.91736400	106885	8746	62218	43.470	43.013	9.20	229004	
1981-02-01			169280	88.000	85.900	14.57	13.19	13.41	144423459.27686098	107015	8614	62264	43.910	43.328	10.16	229148	
1981-03-01			169453	88.600	86.400	13.71	13.12	13.41	144554627.51443002	107634	8271	61819	44.216	43.568	7.24	229314	
1981-04-01			169641	89.100	87.000	14.32	13.68	13.99	144677333.31933100	107906	7561	61735	44.409	43.847	7.41	229489	
1981-05-01			169829	89.700	87.800	16.20	14.10	14.63	144942638.93401600	108586	7731	61243	44.609	44.148	6.95	229668	
1981-06-01			170042	90.500	88.600	14.86	13.47	13.95	145401614.94872698	109904	8485	60137	44.787	44.369	5.92	229864	
1981-07-01			170246	91.500	89.800	15.72	14.28	14.79	145387565.67376402	110742	8130	59504	45.057	44.636	6.82	230077	
1981-08-01			170399	92.200	90.700	16.72	14.94	15.56	145509971.63543501	110099	7947	60300	45.338	44.936	7.47	230300	
1981-09-01			170593	93.100	91.800	16.52	15.32	15.93	145546758.93781800	108273	7884	62320	45.613	45.230	7.36	230527	
1981-10-01			170809	93.400	92.100	15.38	15.15	15.41	145776216.55635500	109244	8216	61565	45.820	45.499	6.20	230732	
1981-11-01			170996	93.800	92.500	12.41	13.39	13.38	146003599.24059698	109179	8676	61818	46.065	45.765	6.09	230906	
1981-12-01			171166	94.100	93.000	12.85	13.72	13.60	146190228.81926700	108574	9013	62592	46.208	45.934	5.02	231073	
1982-01-01			171335	94.400	93.300	14.32	14.59	14.65	146040669.41883300	108014	10183	63321	46.483	46.216	5.39	231235	
1982-02-01			171489	94.700	93.800	14.73	14.43	14.54	146104341.89534602	108324	10378	63165	46.622	46.395	4.70	231392	
1982-03-01			171667	94.700	93.900	13.95	13.86	13.98	146253648.32978300	108761	10290	62906	46.742	46.597	5.10	231558	
1982-04-01			171844	95.000	94.700	13.98	13.87	14.00	146501319.57675900	108814	9957	63030	46.766	46.781	3.33	231727	
1982-05-01			172026	95.900	95.400	13.34	13.62	13.75	146723831.00772800	109914	9957	62113	47.043	47.037	5.92	231901	
1982-06-01			172190	97.000	96.100	14.07	14.30	14.43	146967195.28443000	111569	10886	60621	47.384	47.273	5.52	232090	
1982-07-01			172364	97.500	96.700	13.24	13.95	14.07	147022597.43419800	112526	11036	59838	47.665	47.579	7.11	232290	
1982-08-01			172511	97.700	97.100	11.43	13.06	13.00	147160355.64587802	111887	10710	60624	47.813	47.798	4.21	232496	
1982-09-01			172690	97.700	97.200	10.85	12.34	12.25	147337746.24199300	110546	10695	62144	47.946	47.975	3.09	232708	
1982-10-01			172881	98.100	97.500	9.32	10.91	10.80	147566231.63581702	110767	10942	62114	48.215	48.279	5.33	232905	
1982-11-01			173058	98.000	97.300	9.16	10.55	10.38	147677595.27219298	110855	11476	62203	48.359	48.458	2.72	233077	
1982-12-01			173199	97.700	97.200	8.91	10.54	10.22	147859610.46935803	110477	11628	62722	48.432	48.612	2.97	233241	
1983-01-01			173354	97.900	97.600	8.62	10.46	10.03	147401321.75370000	109779	12517	63575	48.659	48.945	5.70	233398	
1983-02-01			173505	98.000	98.000	8.92	10.72	10.26	147518600.84328900	109647	12382	63858	48.741	49.126	3.87	233543	
1983-03-01			173656	98.100	98.200	9.04	10.51	10.08	147825045.47041300	109873	11879	63784	48.804	49.188	2.29	233697	
1983-04-01			173794	98.800	98.600	8.98	10.40	10.02	148157603.89963400	109875	11035	63919	49.027	49.337	4.96	233852	
1983-05-01			173953	99.200	98.900	8.90	10.38	10.03	148338178.39462900	110308	10765	63644	49.166	49.408	3.15	234020	
1983-06-01			174125	99.400	99.200	9.66	10.85	10.63	148189750.61765800	113383	11570	60742	49.349	49.639	3.38	234213	
1983-07-01			174306	99.800	99.800	10.20	11.38	11.21	148377920.59210998	113980	10707	60326	49.627	49.973	3.80	234404	
1983-08-01			174440	100.100	100.100	10.53	11.85	11.63	148522834.24545700	113578	10411	60862	49.840	50.231	3.14	234601	
1983-09-01			174602	100.400	100.500	10.16	11.65	11.43	148691104.22839900	112197	9830	62405	50.014	50.434	4.19	234804	
1983-10-01			174779	100.800	101.000	9.81	11.54	11.28	148872469.72885900	112042	9383	62737	50.099	50.523	2.57	234993	
1983-11-01			174951	101.100	101.500	9.94	11.69	11.41	148892695.37562498	112147	9129	62804	50.170	50.641	4.09	235157	
1983-12-01			175121	101.400	101.800	10.11	11.83	11.54	149037972.72045103	111795	8992	63326	50.198	50.679	2.45	235310	
1984-01-01			175533	102.100	102.500	9.90	11.67	11.37	149135779.29780300	111025	9755	64508	50.416	50.848	5.15	235456	
1984-02-01			175679	102.600	102.800	10.04	11.84	11.54	149264197.69837300	111368	9407	64311	50.755	51.168	4.54	235601	
1984-03-01			175824	102.900	103.200	10.59	12.32	12.02	149432076.03488500	111828	9057	63996	50.922	51.362	4.06	235757	
1984-04-01			175969	103.300	103.700	10.90	12.63	12.37	149611438.79268602	112152	8525	63817	51.115	51.604	4.84	235916	
1984-05-01			176123	103.500	104.100	11.66	13.41	13.17	149687490.41723800	113251	8154	62873	51.180	51.724	2.20	236077	
1984-06-01			176284	103.700	104.500	12.08	13.56	13.48	149807874.86602598	115393	8582	60891	51.271	51.845	3.47	236254	
1984-07-01			176440	104.100	105.000	12.03	13.36	13.27	149963395.81614600	116198	8714	60242	51.455	52.069	4.90	236449	
1984-08-01			176583	104.400	105.400	11.82	12.72	12.68	150080953.09612098	115076	8382	61507	51.613	52.241	4.12	236655	
1984-09-01			176763	104.700	105.800	11.58	12.52	12.53	150271082.35935300	113843	8051	62920	51.683	52.321	4.01	236868	
1984-10-01			176956	105.100	106.200	10.90	12.16	12.06	150340355.19325700	114250	7989	62706	51.805	52.438	3.46	237068	
1984-11-01			177135	105.300	106.400	9.82	11.57	11.33	150471964.74650902	114115	7869	63020	51.877	52.549	2.07	237238	
1984-12-01			177306	105.500	106.800	9.33	11.50	11.07	150689144.87520600	114028	7978	63278	52.023	52.757	3.77	237392	
1985-01-01			177384	105.700	107.100	9.02	11.38	10.93	150529257.71393800	113475	9131	63909	52.283	53.053	3.34	237535	
1985-02-01			177516	106.300	107.700	9.29	11.51	11.13	150679142.19066802	113592	8902	63924	52.527	53.328	5.68	237667	
1985-03-01			177667	106.800	108.100	9.86	11.86	11.52	150803279.89299200	114394	8625	63273	52.732	53.515	4.02	237816	
1985-04-01			177799	107.000	108.400	9.14	11.43	11.01	150938668.02797700	114325	8150	63474	52.808	53.579	2.39	237987	
1985-05-01			177944	107.200	108.800	8.46	10.85	10.34	150991921.95112100	114890	8011	63054	52.934	53.764	3.15	238172	
1985-06-01			178096	107.500	109.100	7.80	10.16	9.60	151284342.84222803	116572	8753	61524	53.078	53.941	4.19	238368	
1985-07-01			178263	107.700	109.400	7.86	10.31	9.70	151295934.44179100	117536	8682	60727	53.208	54.099	2.43	238573	
1985-08-01			178405	107.900	109.800	8.05	10.33	9.81	151398039.47739700	116679	8051	61726	53.384	54.364	3.98	238789	
1985-09-01			178572	108.100	110.000	8.07	10.37	9.81	151485001.54446500	115850	7984	62721	53.474	54.477	3.55	239006	
1985-10-01			178770	108.500	110.500	8.01	10.24	9.69	151629564.13283798	116346	7917	62425	53.563	54.564	2.96	239210	
1985-11-01			178940	109.000	111.100	7.88	9.78	9.28	151770811.63005600	116097	7815	62843	53.719	54.698	3.91	239392	
1985-12-01			179112	109.500	111.400	7.67	9.26	8.73	151940647.76567098	115780	7717	63332	53.900	54.847	3.86	239558	
1986-01-01			179670	109.900	111.900	7.73	9.19	8.68	152277490.01144000	115431	8472	64239	54.148	55.143	4.51	239713	
1986-02-01			179821	109.700	112.200	7.61	8.70	8.34	152451585.14538300	115725	9041	64096	54.148	55.286	2.70	239858	
1986-03-01			179985	109.100	112.500	7.03	7.78	7.46	152597306.23252300	116309	8667	63675	54.029	55.454	1.72	240011	
1986-04-01			180148	108.700	112.900	6.44	7.30	7.05	152759556.94713500	116317	8115	63831	53.918	55.554	3.02	240183	
1986-05-01			180311	109.000	113.100	6.65	7.71	7.52	152924346.03381900	117199	8158	63112	54.017	55.649	2.33	240365	
1986-06-01			180503	109.400	113.400	6.73	7.80	7.64	153051555.74616700	119644	8775	60859	54.218	55.816	3.97	240555	
1986-07-01			180682	109.500	113.800	6.27	7.30	7.06	153143071.23004300	120303	8471	60379	54.231	55.917	2.79	240753	
1986-08-01			180828	109.600	114.200	5.93	7.17	6.80	153290367.32191700	119471	7955	61357	54.300	56.032	2.94	240961	
1986-09-01			180997	110.000	114.600	5.77	7.45	6.92	153449201.35691800	118244	8015	62752	54.477	56.216	3.75	241171	
1986-10-01			181186	110.200	115.000	5.72	7.43	6.83	153575928.36117900	118699	7842	62487	54.575	56.407	3.77	241371	
1986-11-01			181363	110.400	115.300	5.80	7.25	6.76	153746305.95977598	118623	7872	62740	54.673	56.526	3.02	241544	
1986-12-01			181547	110.800	115.600	5.87	7.11	6.67	153805757.23398600	118049	7461	63498	54.746	56.599	3.08	241702	
1987-01-01			181827	111.400	115.900	5.78	7.08	6.64	153835481.75151800	117703	8620	64124	55.002	56.733	4.89	241857	
1987-02-01			181998	111.800	116.200	5.96	7.25	6.79	154050168.50179100	117967	8503	64031	55.195	56.847	3.37	242005	
1987-03-01			182179	112.200	116.600	6.03	7.25	6.79	154189066.33144802	118353	8124	63826	55.341	57.015	3.99	242166	
1987-04-01			182344	112.700	117.300	6.50	8.02	7.57	154348134.48681800	118347	7306	63997	55.547	57.257	5.01	242338	
1987-05-01			182533	113.000	117.700	7.00	8.61	8.26	154528087.52354500	119695	7318	62838	55.688	57.417	3.34	242516	
1987-06-01			182703	113.500	117.900	6.80	8.40	8.02	154686130.15704000	121153	7655	61550	55.899	57.575	3.26	242706	
1987-07-01			182885	113.800	118.300	6.68	8.45	8.01	154721616.39491800	122105	7453	60779	56.028	57.724	2.72	242908	
1987-08-01			183002	114.300	118.700	7.03	8.76	8.32	154822666.97691200	121614	7088	61388	56.250	57.918	4.71	243118	
1987-09-01			183161	114.700	119.200	7.67	9.42	8.94	154922928.21508400	119884	6857	63277	56.439	58.148	3.42	243335	
1987-10-01			183311	115.000	119.800	7.59	9.52	9.08	155028468.33131897	120744	6845	62567	56.618	58.396	3.97	243543	
1987-11-01			183470	115.400	120.100	6.96	8.86	8.35	155187456.89306300	120611	6802	62859	56.726	58.519	2.95	243724	
1987-12-01			183620	115.600	120.400	7.17	8.99	8.45	155250431.42298000	120206	6526	63414	56.831	58.642	1.91	243895	
1988-01-01			183822	116.000	120.900	6.99	8.67	8.18	155404739.29681998	119742	7603	64079	57.051	58.919	4.81	244056	
1988-02-01			183969	116.200	121.200	6.64	8.21	7.71	155484525.95020600	119942	7482	64026	57.135	59.040	2.84	244205	
1988-03-01			184111	116.500	121.700	6.71	8.37	7.83	155622395.03875800	119957	7090	64154	57.332	59.292	3.80	244362	
1988-04-01			184232	117.200	122.300	7.01	8.72	8.19	155638077.53518200	120264	6359	63968	57.611	59.581	4.40	244528	
1988-05-01			184374	117.500	122.700	7.40	9.09	8.58	155841383.37761500	120775	6553	63599	57.778	59.784	3.11	244708	
1988-06-01			184562	118.000	123.200	7.49	8.92	8.49	155976514.49470900	123028	6819	61534	58.024	60.036	4.51	244914	
1988-07-01			184729	118.500	123.600	7.75	9.06	8.66	156066857.34916902	123888	6823	60841	58.306	60.281	4.90	245131	
1988-08-01			184830	119.000	124.000	8.17	9.26	8.94	156132484.60073500	123396	6659	61434	58.479	60.430	3.98	245352	
1988-09-01			184962	119.500	124.700	8.09	8.98	8.69	156287930.31127000	121842	6368	63119	58.764	60.755	5.33	245579	
1988-10-01			185114	119.900	125.200	8.11	8.80	8.51	156426492.59697500	122432	6182	62682	58.956	60.986	3.40	245789	
1988-11-01			185244	120.300	125.600	8.48	8.96	8.79	156520019.90445500	122639	6325	62605	59.092	61.153	3.47	245970	
1988-12-01			185402	120.700	126.000	8.99	9.11	9.09	156641023.03543898	122120	6142	63282	59.277	61.356	3.63	246140	
1989-01-01			185644	121.200	126.500	9.05	9.09	9.15	156745887.46068100	122095	7309	63549	59.581	61.666	5.31	246301	
1989-02-01			185777	121.600	126.900	9.25	9.17	9.27	156823903.60430900	121906	6883	63871	59.779	61.823	3.97	246454	
1989-03-01			185897	122.200	127.400	9.57	9.36	9.51	156860677.36665800	122223	6378	63674	60.002	62.008	3.92	246626	
1989-04-01			186024	123.100	127.800	9.36	9.18	9.30	156920305.20283200	122576	6229	63448	60.402	62.215	4.38	246814	
1989-05-01			186181	123.700	128.300	8.98	8.86	8.91	156981802.79488200	123196	6156	62985	60.622	62.401	4.10	247010	
1989-06-01			186329	124.100	128.800	8.44	8.28	8.29	156999062.72514200	125569	6850	60760	60.755	62.567	3.14	247228	
1989-07-01			186483	124.500	129.200	7.89	8.02	7.83	157139874.02832100	126238	6736	60245	60.900	62.728	3.85	247458	
1989-08-01			186598	124.500	129.500	8.18	8.11	8.09	157271068.80461702	125444	6352	61155	60.907	62.816	2.95	247695	
1989-09-01			186726	124.800	129.900	8.22	8.19	8.17	157659351.33097300	123828	6330	62899	61.043	63.034	3.44	247942	
1989-10-01			186871	125.400	130.600	7.99	8.01	7.97	157682106.25410400	124416	6222	62455	61.281	63.262	5.10	248174	
1989-11-01			187017	125.900	131.100	7.77	7.87	7.81	157813463.03789200	124664	6495	62353	61.415	63.430	3.28	248380	
1989-12-01			187165	126.300	131.600	7.72	7.84	7.75	157925908.41204998	123998	6300	63167	61.593	63.611	3.87	248569	
1990-01-01			188413	127.500	132.100	7.92	8.21	8.12	159246604.23925900	124358	7413	64055	62.060	63.856	4.23	248743	0.71566695
1990-02-01			188516	128.000	132.700	8.11	8.47	8.42	159382636.99759200	124487	7296	64029	62.333	64.166	3.59	248920	0.58410660
1990-03-01			188630	128.600	133.500	8.35	8.59	8.60	159418594.66433302	124838	6852	63792	62.568	64.474	5.46	249146	0.68179131
1990-04-01			188778	128.900	134.000	8.40	8.79	8.77	159535551.48340300	124837	6620	63941	62.699	64.666	3.84	249436	0.82854950
1990-05-01			188913	129.100	134.400	8.32	8.76	8.74	159593256.74303500	125682	6533	63231	62.840	64.864	2.91	249707	0.82750541
1990-06-01			189058	129.900	135.100	8.10	8.48	8.43	159719990.31882600	127407	6884	61651	63.118	65.116	4.80	249990	0.85054181
1990-07-01			189188	130.500	135.800	7.94	8.47	8.33	159807451.81512398	128019	7137	61169	63.274	65.280	4.05	250285	0.81375529
1990-08-01			189342	131.600	136.600	7.78	8.75	8.44	159973844.70759800	127105	7008	62238	63.695	65.552	5.13	250595	0.75194196
1990-09-01			189528	132.500	137.100	7.76	8.89	8.51	160222899.06064900	125785	7003	63743	64.086	65.781	3.34	250904	0.88158263
1990-10-01			189710	133.400	137.600	7.55	8.72	8.33	160237797.11962600	126067	6892	63644	64.453	66.004	3.70	251201	0.95606703
1990-11-01			189872	133.700	138.000	7.31	8.39	8.02	160492311.02194900	125858	7396	64013	64.534	66.083	1.75	251486	0.83306115
1990-12-01			190017	134.200	138.600	7.05	8.08	7.73	160678198.06838600	125635	7525	64382	64.595	66.176	3.37	251758	0.82654445
1991-01-01			190163	134.700	139.500	6.64	8.09	7.70	160536747.45575800	124623	8787	65540	64.840	66.506	3.96	252012	0.84390429
1991-02-01			190271	134.800	140.200	6.27	7.85	7.47	160713707.07445198	125061	9121	65209	64.873	66.689	2.45	252253	0.82352813
